,season,week,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,attempts,pass_yards,pass_touchdowns,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,passing_drop_pct,passing_bad_throw_pct,times_pressured_pct,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,draft_number,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,coach_pass_oe,coach_td_prob,coach_home_wp,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_total_home_epa,coach_total_home_rush_epa,coach_total_home_pass_epa,coach_3d_pct,ffpts,ffpts_target
735,2019,8,2.6797500000000003,7.479166666666665,7.67875,-0.1995833333333347,25.0,26.046946078187368,-0.3212500000000009,16,130,0,0,98.4375,12,75.0,66.62821099162102,8.371789008378983,19.965910944653107,43.72661546472583,0.0,0.063,0.278,0.67,163.0,0.0,10.0,-8.561329,85.0,0.0,3.0,-2.2560701,9.0,0.87016594,0.0,0.0,0.0,,,31.682,24.0,,2.6333333492279087,2.633333349227907,371.3583679199219,0.339596485098203,0.6257674147685369,4.333333333333333,16.666666666666668,59.66666666666666,2.161413232485453,-2.713771551847458,3.1936835447947183,0.3304262906312942,5.2,10.32
736,2019,8,2.8829743589743586,6.409259259259259,7.023684210526315,-0.6144249512670559,20.51282051282051,38.85404740821734,-1.713157894736842,39,279,3,0,115.22435897435896,27,69.23076923076923,70.6940851914577,-1.463315960688476,17.546901767952175,39.43247392695517,0.079,0.079,0.152,1.0,279.0,3.0,17.0,10.615891,130.0,0.0,7.0,0.97798324,17.0,10.615891,46.0,0.0,4.0,2.5417378,12.0,24.118,24.0,0.5,,,347.93262736002606,0.3404633154471715,0.6355961412191391,4.0,17.833333333333332,52.16666666666666,4.722492376963298,-1.375323623418808,5.8330873648325605,0.3324104199806849,23.16,16.04
737,2019,8,2.42465,8.587142857142856,10.748,-2.160857142857145,30.0,33.70255925000355,0.9980000000000004,20,182,2,0,131.66666666666666,14,70.0,57.93423540890217,12.065764591097832,25.105265114849757,42.5805260653271,0.1,0.1,0.167,1.0,182.0,2.0,9.0,8.225666,151.0,1.0,9.0,0.82674336,9.0,8.225666,4.0,0.0,0.0,-2.8507278,75.0,30.908,24.0,3.125,,,-386.6358437538147,0.346118614077568,0.6039443885286649,2.833333333333333,19.166666666666668,72.0,3.6443297266960144,-3.2942105333010354,9.07572816312313,0.477930411696434,15.28,35.120000000000005
738,2019,8,2.9188787878787883,6.731578947368423,7.182903225806451,-0.4513242784380287,15.151515151515152,43.96662939093694,-1.5912903225806458,33,220,0,0,77.8409090909091,19,57.57575757575758,66.79992829308365,-9.224170717326077,21.02096467161789,49.22497028947808,0.032,0.29,0.306,0.94,220.0,0.0,8.0,-10.64975,40.0,0.0,2.0,-5.3973236,8.0,-8.799852,13.0,0.0,0.0,0.58001286,1.0,22.22,8.0,0.125,,,-223.6486968994141,0.3177632242441177,0.6112623810768127,4.666666666666667,16.5,51.333333333333336,5.272061924139659,-0.5906027009089788,7.920446892579396,0.3617647116382916,8.8,17.64
739,2019,8,2.3067272727272727,4.393333333333334,5.187727272727273,-0.794393939393939,4.545454545454546,34.62698658560978,-3.494090909090908,22,175,2,1,111.1742424242424,18,81.81818181818183,75.41838708249006,6.399794735691771,17.578352519128547,38.9658825127829,0.0,0.091,0.24,0.88,175.0,2.0,12.0,5.106221,232.0,5.0,10.0,3.6650436,12.0,5.106221,0.0,0.0,0.0,,62.0,27.984,23.0,2.6956521739130435,1.316666674613956,2.6333333492279087,-305.2305094401042,0.3231700311104457,0.6227961182594299,4.5,17.166666666666668,46.16666666666666,10.044418593247732,1.291615938146909,10.14040869474411,0.3666666721304257,15.0,28.68
740,2019,8,2.5948888888888884,6.984,7.672812499999999,-0.6888124999999992,25.0,45.61344100152936,-0.5771874999999995,36,259,2,0,96.875,20,55.55555555555556,57.17323008510802,-1.6176745295524595,20.122685561929043,45.61344100152936,0.094,0.219,0.256,0.99,259.0,2.0,11.0,5.2036977,79.0,0.0,5.0,-7.20928,11.0,5.2036977,0.0,0.0,0.0,,199.0,42.231,24.0,8.291666666666666,0.0,0.0,323.68941497802734,0.3280887206395467,0.5562724123398463,5.166666666666667,16.833333333333332,64.16666666666667,-4.651534040768941,-2.3670625388622284,-3.543242216110229,0.2956277541816234,18.36,15.4
742,2019,8,3.193722222222222,6.962999999999999,12.757499999999997,-5.7944999999999975,33.33333333333333,40.64209640262175,1.2019444444444438,36,251,2,1,84.375,20,55.55555555555556,53.51613197061751,2.0394235849380493,25.704076338540087,50.11916399941244,0.029,0.2,0.237,1.0,251.0,2.0,12.0,3.6197603,158.0,1.0,7.0,0.021517038,12.0,3.6197603,0.0,0.0,0.0,,76.0,24.364,23.0,3.3043478260869565,,,-197.89041137695312,0.3347293635209401,0.6627490570147833,3.1666666666666665,19.5,48.0,11.727919340133669,0.734107255935669,12.128825028737388,0.4453602060675621,18.04,11.64
745,2019,8,2.6962083333333333,3.65764705882353,4.755416666666667,-1.0977696078431372,12.5,44.8214100626029,-3.286249999999999,24,172,1,0,104.86111111111111,17,70.83333333333334,68.3908935636282,2.442439769705146,17.025103869520233,44.8214100626029,0.0,0.125,0.233,1.0,172.0,1.0,10.0,3.8239763,218.0,3.0,10.0,4.1202383,10.0,3.8239763,35.0,0.0,3.0,2.7317095,2.0,26.823,24.0,0.0833333333333333,,,43.946709950764976,0.3322841922442118,0.4950193067391713,3.0,22.666666666666668,63.333333333333336,-0.3917006055514018,-2.4074494441350303,4.017567063371341,0.4345821738243103,10.88,13.56
746,2019,8,2.218755102040816,6.134374999999999,9.2,-3.0656250000000025,23.07692307692308,52.29328541983186,0.8874999999999998,52,329,1,0,86.13782051282051,32,61.53846153846154,53.99000446598691,7.548457072474633,22.28033075810421,56.76362303447517,0.021,0.208,0.155,1.0,329.0,1.0,15.0,-1.1939641,104.0,0.0,5.0,3.5889382,15.0,-1.1939641,4.0,0.0,0.0,1.2024366,35.0,31.995,24.0,1.4583333333333333,,,-0.817590077718099,0.319799393415451,0.6626230428616205,5.333333333333333,19.5,64.5,12.9091794192791,-1.1556147585312526,16.813184122244518,0.3626068433125813,17.16,13.72
747,2019,8,3.0314615384615378,4.008695652173913,3.8370833333333327,0.1716123188405807,3.8461538461538463,44.35868573346149,-5.912916666666667,26,285,0,0,112.3397435897436,23,88.46153846153845,71.6183955852802,16.843142876258256,16.094582020699576,44.35868573346149,0.042,0.0,0.3,1.0,285.0,0.0,9.0,12.152223,161.0,1.0,10.0,-3.9914498,9.0,12.152223,2.0,0.0,1.0,-3.334757,102.0,31.179,24.0,4.25,,,-319.17310587565106,0.3348471721013387,0.620838925242424,2.6666666666666665,19.83333333333333,66.0,2.164810597896576,-2.4697543183962503,4.725672548015912,0.4872405529022217,11.4,20.8
748,2019,8,2.4980967741935483,5.365500000000002,7.811666666666667,-2.4461666666666657,22.58064516129032,40.94770323229376,-3.154999999999999,31,194,1,1,79.23387096774194,20,64.51612903225806,64.99585682345975,-0.4797277912016824,20.92590896247889,43.405681655746406,0.033,0.233,0.189,1.0,194.0,1.0,9.0,-9.197322,159.0,0.0,5.0,-6.3553567,9.0,-9.197322,18.0,0.0,0.0,1.5748063,1.0,24.537,23.0,0.0434782608695652,,,-206.0744743347168,0.3218394666910171,0.5377912819385529,3.5,21.166666666666668,65.83333333333333,-0.4529041449228922,-4.27058432996273,5.479631508390109,0.3978758255640666,11.76,14.92
749,2019,8,2.6353636363636364,5.394285714285715,10.305151515151517,-4.9108658008658015,33.33333333333333,31.610469784550823,0.6687878787878798,33,193,3,0,109.78535353535356,21,63.63636363636363,59.53006085121271,4.106302785150923,23.464793372657088,53.360661540127104,0.0,0.121,0.194,1.0,193.0,3.0,11.0,3.2257981,72.0,0.0,3.0,-13.355721,11.0,3.2257981,-3.0,0.0,0.0,-1.933091,8.0,31.25,24.0,0.3333333333333333,,,-257.73565673828125,0.3334254572788874,0.6404154946406683,3.1666666666666665,20.5,57.5,7.895578642686208,-0.9040079116821288,8.142269596457481,0.4816849927107493,19.72,17.240000000000002
750,2019,8,2.9972647058823525,5.422500000000002,8.879354838709677,-3.456854838709675,11.76470588235294,32.38547977103319,-0.9270967741935472,34,169,2,0,81.61764705882354,16,47.05882352941176,62.69524018554127,-15.636416656129503,21.397140813872515,57.65254027360807,0.065,0.355,0.279,1.0,169.0,2.0,9.0,-4.9700236,98.0,0.0,5.0,-5.1440372,9.0,-4.9700236,45.0,0.0,3.0,-1.4484013,7.0,23.433,23.0,0.3043478260869565,,,-201.23135296503705,0.3363539129495621,0.6042041853070259,4.166666666666667,17.166666666666668,70.33333333333333,5.064859569072723,-3.957131087779999,9.724728966752687,0.3980769291520118,14.76,14.76
751,2019,8,2.9972647058823525,5.422500000000002,8.879354838709677,-3.456854838709675,11.76470588235294,32.38547977103319,-0.9270967741935472,34,169,2,0,81.61764705882354,16,47.05882352941176,62.69524018554127,-15.636416656129503,21.397140813872515,57.65254027360807,0.065,0.355,0.279,0.0,169.0,2.0,9.0,-4.9700236,98.0,0.0,5.0,-5.1440372,9.0,-4.9700236,45.0,0.0,3.0,-1.4484013,7.0,23.433,23.0,0.3043478260869565,,,-201.23135296503705,0.3363539129495621,0.6042041853070259,4.166666666666667,17.166666666666668,70.33333333333333,5.064859569072723,-3.957131087779999,9.724728966752687,0.3980769291520118,14.76,10.4
752,2019,8,2.672758620689655,7.454736842105264,8.890689655172412,-1.4359528130671482,20.689655172413797,52.29034327674661,-1.1437931034482751,29,201,1,1,82.6867816091954,19,65.51724137931035,63.09461424062992,2.4226271386804257,20.61628577151013,52.29034327674661,0.138,0.069,0.2,1.0,201.0,1.0,8.0,-0.5908211,36.0,1.0,2.0,-2.696679,8.0,-0.5908211,0.0,0.0,0.0,,4.0,37.884,24.0,0.1666666666666666,,,308.4855270385742,0.3266219745079676,0.4581614583730697,5.0,17.666666666666668,64.16666666666667,-9.274337887763975,-5.139186819394429,-7.90076470375061,0.3213221989572048,12.04,11.76
753,2019,8,3.0537500000000004,7.225333333333334,8.547083333333333,-1.3217499999999989,12.0,44.16082087099379,0.1720833333333337,25,202,0,0,85.75,15,60.0,68.15102052688599,-8.151020526885986,22.1599111851135,44.16082087099379,0.0,0.167,0.294,1.0,202.0,0.0,9.0,-5.6912465,127.0,1.0,7.0,-0.80239594,9.0,-5.6912465,34.0,0.0,1.0,1.9848586,91.0,26.875,23.0,3.9565217391304346,,,-131.4826520284017,0.3277084032694499,0.4857941567897796,3.1666666666666665,21.33333333333333,53.833333333333336,-0.679784377415975,-3.165027802189192,4.959016725420952,0.4187091588973999,8.08,9.92
754,2019,8,2.6181,4.492777777777778,8.033666666666667,-3.5408888888888885,36.66666666666666,36.42026908192744,-0.9663333333333336,30,285,3,0,125.0,18,60.0,64.34351354837418,-4.343513548374176,22.212855972887617,50.8046651401227,0.067,0.1,0.1,1.0,,,,,,,,,10.0,14.740487,0.0,0.0,0.0,,36.0,28.583,23.0,1.565217391304348,,,,,,,,,,,,,23.4,19.56
757,2019,8,2.7135945945945945,3.764736842105264,9.530540540540542,-5.765803698435279,18.91891891891892,35.88958762649691,-0.7667567567567561,37,158,0,3,28.88513513513513,19,51.35135135135135,68.0399147692967,-16.688563417945353,23.30970728458345,57.55441338420538,0.081,0.27,0.318,1.0,158.0,0.0,8.0,-31.149303,130.0,1.0,4.0,-1.5219448,8.0,-31.149303,0.0,0.0,0.0,,,23.636,23.0,,,,-330.14704815546673,0.3410778194665909,0.6267567550142606,3.6666666666666665,18.33333333333333,76.33333333333333,10.768602867921194,-0.981784204641978,12.749316756923994,0.4083333387970924,6.32,17.28
758,2019,8,2.533166666666667,3.982083333333335,6.059428571428571,-2.077345238095236,13.88888888888889,34.843135622386235,-2.254857142857142,36,267,2,0,107.0601851851852,24,66.66666666666666,70.77670159439245,-4.110034927725792,19.03969749119889,51.112554230834526,0.057,0.143,0.256,1.0,267.0,2.0,16.0,7.4008927,88.0,1.0,4.0,-2.264123,16.0,7.4008927,3.0,0.0,0.0,-0.43310603,,35.214,8.0,,0.0,0.0,250.8717466990153,0.3308070997397105,0.3852974573771159,4.666666666666667,19.666666666666668,63.333333333333336,-14.694230238596598,-3.8493279616038,-12.079344193140663,0.3713221984604994,18.68,15.0
759,2019,8,2.2847,5.67230769230769,7.128979591836734,-1.4566718995290433,15.384615384615383,32.60541826138717,-2.3404081632653075,52,460,1,1,99.8397435897436,39,75.0,66.11300560717399,8.886994392826011,20.02374164504829,33.211511558494294,0.0,0.143,0.148,1.0,460.0,1.0,24.0,16.035385,69.0,1.0,4.0,-3.6970446,24.0,16.035385,0.0,0.0,0.0,,90.0,38.338,24.0,3.75,,,245.58953730265296,0.3406557589769363,0.5518736491600672,2.833333333333333,21.5,55.16666666666666,4.629576186339061,-0.4331155717372894,6.54525079826514,0.3669642905394236,22.4,
760,2019,8,2.51493023255814,3.409117647058822,4.971627906976742,-1.5625102599179206,4.651162790697675,36.0014513596327,-3.400465116279072,43,373,3,1,116.37596899224803,34,79.06976744186046,78.01256117432617,1.0572062675342977,18.62350858020664,37.079958198466194,0.023,0.163,0.233,0.92,373.0,3.0,20.0,13.713396,137.0,1.0,8.0,-2.395579,20.0,13.713396,0.0,0.0,0.0,,32.0,40.78,24.0,1.3333333333333333,,,-27.55722983678182,0.3329377422730128,0.6263088062405586,4.5,19.166666666666668,56.5,9.59503698348999,-2.5320980548858643,15.270639816919962,0.4320512836178143,26.92,11.48
761,2019,8,3.1074146341463416,6.338214285714288,7.46825,-1.1300357142857127,24.390243902439025,39.69741679253199,-2.50675,41,322,4,0,124.2378048780488,28,68.29268292682927,61.70077149460956,6.591911432219717,22.711873300059555,41.43397277597213,0.05,0.075,0.2,1.0,322.0,4.0,15.0,1.7625499,80.0,0.0,5.0,-2.3691802,15.0,1.7625499,13.0,0.0,1.0,0.8783522,6.0,22.418,8.0,0.75,,,-422.9522143999736,0.345424140493075,0.6850067873795828,2.6666666666666665,20.33333333333333,73.33333333333333,4.749509274959564,-2.5555872321128845,8.001456007361412,0.4818986654281616,28.880000000000003,12.4
762,2019,8,2.656529411764706,6.675652173913043,8.207575757575759,-1.5319235836627154,22.857142857142858,39.95137294261613,-0.5196969696969705,35,253,0,1,75.0595238095238,23,65.71428571428571,58.33123556205204,7.383050152233665,21.39501014255518,46.207450697912336,0.0,0.147,0.146,1.0,253.0,0.0,9.0,-4.0154495,162.0,1.0,12.0,-4.9421225,9.0,-4.0154495,10.0,0.0,1.0,-1.8880781,2.0,25.185,23.0,0.0869565217391304,,,-105.36362711588542,0.3233414441347122,0.682685042421023,4.0,18.166666666666668,45.833333333333336,11.743340770403544,1.634042779604594,9.765518188476562,0.3843101387222608,10.12,5.0
763,2019,8,2.915483870967743,9.442352941176472,10.417,-0.9746470588235264,12.903225806451612,42.17717392144713,1.4836666666666667,31,372,2,0,119.28763440860214,17,54.83870967741935,64.25635415700174,-9.417644479582384,23.364397392573856,47.59487577460414,0.065,0.258,0.129,1.0,372.0,2.0,13.0,23.486439,98.0,1.0,6.0,-1.7984897,13.0,23.486439,0.0,0.0,0.0,,1.0,25.035,24.0,0.0416666666666666,,,-225.734890460968,0.3320699830849965,0.6341811095674833,4.166666666666667,17.666666666666668,66.66666666666667,7.455111503601074,-4.101517220338185,13.67827296257019,0.423717958231767,22.880000000000003,9.72
764,2019,8,2.704875,9.5144,11.702258064516128,-2.187858064516128,15.625,58.47010347177436,1.1216129032258058,32,342,3,1,129.42708333333331,25,78.125,66.24570596031845,11.879294039681554,23.506451854990043,58.47010347177436,0.032,0.161,0.222,1.0,342.0,3.0,13.0,16.98674,59.0,0.0,3.0,-9.244696,13.0,16.98674,-3.0,0.0,0.0,0.0,1.0,31.718,23.0,0.0434782608695652,,,-135.9440155029297,0.3328732748826344,0.6672409127155939,3.6666666666666665,18.5,37.16666666666666,10.181750893592834,0.6304441293080648,9.57651392618815,0.437881571551164,25.68,28.24
765,2019,9,2.4113,7.357499999999999,10.216111111111111,-2.858611111111112,15.0,33.78840777544867,1.1605555555555556,20,193,2,0,125.625,12,60.0,58.82383942604065,1.1761605739593506,22.48594146219789,52.228913448395616,0.056,0.167,0.28,1.0,193.0,2.0,6.0,2.0701878,127.0,1.0,5.0,3.0765872,6.0,2.0701878,13.0,0.0,1.0,2.1822622,201.0,27.159,25.0,8.04,,,-30.414141337076824,0.3427060296138127,0.6509921799103419,4.166666666666667,20.0,52.16666666666666,2.33160392443339,2.426543633143107,-2.526235764225324,0.3477182586987813,15.72,13.6
766,2019,9,2.753171428571428,5.1436363636363645,9.98294117647059,-4.839304812834225,22.857142857142858,36.14313904463751,0.3947058823529415,35,257,3,1,101.72619047619048,22,62.85714285714285,60.99666526275021,1.8604775943926413,22.59984951062244,53.3599297225924,0.03,0.182,0.25,1.0,257.0,3.0,10.0,9.074842,172.0,0.0,11.0,2.364623,10.0,9.074842,12.0,0.0,1.0,-0.68263525,135.0,26.267,24.0,5.625,,,16.863454182942707,0.3262484172979991,0.5318662251035372,3.333333333333333,23.166666666666668,66.5,-6.310063441594441,-1.622524519761403,-7.126257201035817,0.3889369964599609,22.28,27.880000000000003
767,2019,9,2.5754999999999995,6.851428571428571,8.191153846153846,-1.339725274725274,3.571428571428571,48.73116559246249,-2.0011538461538465,28,294,0,0,108.33333333333331,21,75.0,66.62786879709789,8.37213120290211,19.95666097957293,48.73116559246249,0.038,0.154,0.226,1.0,294.0,0.0,13.0,9.79315,159.0,2.0,11.0,6.9577985,13.0,9.79315,0.0,0.0,0.0,-0.46648198,4.0,37.903,25.0,0.16,,,-43.73384793599447,0.3333237916231155,0.6722719818353653,4.0,21.666666666666668,56.5,10.872490177551905,3.074660276373228,10.915246744950611,0.367118996878465,11.76,16.28
770,2019,9,2.817628571428572,3.0430434782608686,8.777352941176469,-5.734309462915601,11.428571428571429,26.384874454884184,-0.0755882352941187,35,161,1,0,85.53571428571428,23,65.71428571428571,71.38145864009857,-5.667172925812864,22.483086863149406,60.48820463528406,0.029,0.265,0.256,1.0,161.0,1.0,11.0,-3.2626724,45.0,0.0,1.0,-0.950888,11.0,-3.2626724,5.0,0.0,0.0,-0.0107865175,24.0,35.921,25.0,0.96,,,-298.9572105407715,0.3466130644083023,0.5567987561225891,3.5,21.0,63.0,1.5493499437967937,4.922657926877339,-2.3289241045713425,0.4165261313319206,10.44,9.32
771,2019,9,3.10421875,9.995882352941177,13.135666666666667,-3.1397843137254924,25.0,45.60351411897992,4.935666666666666,32,232,2,1,84.375,17,53.125,54.49375733733177,-1.368757337331772,24.985351380954203,49.08104522114418,0.067,0.133,0.343,1.0,232.0,2.0,13.0,4.271299,156.0,2.0,7.0,1.4781145,13.0,4.271299,-4.0,0.0,0.0,-1.4662722,,23.655,24.0,,,,-2.0452804565429688,0.3326212565104167,0.6181021183729172,3.6666666666666665,21.666666666666668,71.16666666666667,1.2141157388687134,-0.411428411801656,-2.715943545103073,0.3229319353898366,17.28,16.28
773,2019,9,2.709702702702704,6.504285714285715,7.252432432432434,-0.7481467181467183,10.81081081081081,43.31665961267097,-1.315135135135135,37,317,4,0,136.88063063063066,28,75.67567567567568,68.25855046107962,7.417125214596055,20.06891668865346,43.31665961267097,0.027,0.108,0.179,1.0,317.0,4.0,15.0,21.886934,101.0,0.0,5.0,-9.072344,15.0,21.886934,2.0,0.0,0.0,-2.425955,62.0,27.995,24.0,2.583333333333333,,,-396.5442949930827,0.3510892788569132,0.5387562314669291,3.1666666666666665,22.33333333333333,58.833333333333336,-0.5369207461675009,5.943613409996033,-5.981689537564914,0.4498594651619593,28.68,13.92
774,2019,9,2.6770714285714283,2.565925925925927,4.637750000000001,-2.0718240740740743,19.047619047619047,30.811987926779413,-3.912249999999999,42,273,1,0,90.67460317460318,27,64.28571428571429,66.96666103033793,-2.68094674462364,18.23691083678238,32.44998151001015,0.077,0.128,0.174,1.0,273.0,1.0,13.0,7.056043,90.0,0.0,5.0,-9.312329,13.0,7.056043,22.0,0.0,1.0,-1.889242,1.0,24.556,24.0,0.0416666666666666,,,214.63571166992188,0.326621875166893,0.5837256982922554,3.6666666666666665,23.166666666666668,62.833333333333336,-1.5709280967712402,-1.1786007682482402,-2.522815485795339,0.4116642673810323,14.92,17.52
775,2019,9,2.680783783783783,6.623703703703704,8.73054054054054,-2.106836836836836,12.82051282051282,46.06429636931405,-1.2424324324324325,39,331,1,2,82.31837606837607,27,69.23076923076923,63.792028106175934,5.438741124593292,20.890152624240148,56.25050488662302,0.054,0.162,0.217,1.0,331.0,1.0,17.0,4.5436544,121.0,2.0,5.0,-0.4794972,17.0,4.5436544,38.0,1.0,2.0,3.7031167,8.0,31.269,25.0,0.32,,,-144.35432116190592,0.3196896463632583,0.6650656114021937,4.0,18.33333333333333,71.66666666666667,6.559240341186523,2.7968286673227944,1.9778840392827988,0.3643699536720912,17.240000000000002,15.24
776,2019,9,2.9163043478260877,4.135714285714286,6.802820512820515,-2.6671062271062285,10.869565217391305,38.88056712549342,-1.7099999999999993,46,285,1,1,80.43478260869566,30,65.21739130434783,65.93017251718611,-0.71278121283828,20.989642887965456,53.18776551050063,0.024,0.171,0.063,1.0,285.0,1.0,17.0,2.100136,74.0,1.0,4.0,1.3043957,17.0,2.100136,0.0,0.0,0.0,,199.0,42.251,25.0,7.96,,,11.99213727315267,0.3296702702840169,0.6843817383050919,4.5,20.666666666666668,59.0,10.218667914470036,1.4235749393701551,10.366050819555918,0.3339993432164192,15.4,8.64
777,2019,9,3.206225806451613,8.133500000000002,7.518888888888889,0.6146111111111123,6.451612903225806,34.20780028005308,-0.221851851851851,31,289,2,0,116.19623655913978,20,64.51612903225806,62.035202980041504,2.48092605221656,20.68282466951371,34.20780028005308,0.074,0.111,0.25,1.0,,,,,,,,,14.0,12.186127,0.0,0.0,0.0,,36.0,28.602,24.0,1.5,,,,,,,,,,,,,19.56,12.72
