,season,week,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,carries,rushing_yards_before_contact_avg,rushing_yards_after_contact_avg,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,rushing_first_downs,rushing_epa,ffpts,temp_week,ffpts_target
2201,2022,5,5.634848484848485,0.0,2.7009,13,33,2.5384615384615383,0,50.602218802927695,-17.602218802927695,-1.354016830994438,0.3076923076923077,13.0,0.9,1.6,0.31,320.0,1.0,10.0,-12.234629,38.0,0.0,2.0,-5.192356,2.0,-4.3700347,3.3000000000000003,,
2204,2022,5,4.476060606060606,42.30769230769231,2.866695652173913,26,99,3.807692307692308,1,81.60789775739678,17.392102242603215,0.6689270093308929,0.4230769230769231,26.0,0.8,3.0,0.79,140.0,0.0,6.0,-2.5189874,116.0,1.0,7.0,-0.93802255,6.0,-1.930987,15.9,,
2206,2022,5,3.435555555555556,15.384615384615383,2.486769230769231,13,63,4.846153846153846,0,75.22814072694662,-12.22814072694662,-0.9406262097651246,0.3076923076923077,13.0,3.2,1.6,0.73,222.0,2.0,15.0,2.8204906,94.0,0.0,5.0,1.1515108,3.0,1.0044823,6.300000000000001,,
2208,2022,5,3.143589743589744,0.0,2.674615384615384,14,78,5.571428571428571,0,64.91558098838571,13.084419011614289,0.934601357972449,0.5,14.0,3.9,1.6,0.7,217.0,1.0,10.0,-6.9587865,101.0,1.0,7.0,3.0946512,4.0,3.335738,7.800000000000001,,
2210,2022,5,4.723823529411765,17.857142857142858,2.6780000000000004,28,102,3.642857142857143,2,89.82640023735549,4.173599762644514,0.1605230677940197,0.3461538461538461,28.0,1.5,2.1,0.64,181.0,1.0,6.0,-0.58351386,105.0,2.0,7.0,-0.47350007,7.0,1.9100833,22.200000000000003,,
2211,2022,6,3.670555555555556,8.333333333333332,2.872833333333333,12,54,4.5,0,56.02186200191859,-3.021862001918592,-0.2747147274471447,0.4545454545454545,12.0,3.3,1.2,0.43,165.0,1.0,8.0,1.5730114,243.0,3.0,13.0,11.344586,3.0,0.57969576,5.4,,
2213,2022,6,6.039722222222223,0.0,2.830363636363636,14,36,2.571428571428572,1,43.913543327894985,-9.913543327894985,-0.7625802559919219,0.3076923076923077,14.0,1.1,1.5,0.66,238.0,0.0,10.0,-15.727187,73.0,1.0,7.0,2.4057703,4.0,0.7757713,9.6,,
2215,2022,6,3.9269047619047615,8.333333333333332,2.560166666666667,12,42,3.5,1,50.20344666357725,-8.203446663577253,-0.6836205552981044,0.25,12.0,2.2,1.3,0.67,389.0,3.0,22.0,17.657375,45.0,1.0,4.0,-2.0581734,4.0,-0.41339356,10.2,,
2217,2022,6,3.118701298701299,69.23076923076923,3.0819999999999994,13,77,5.923076923076923,1,48.490706832559546,28.50929316744045,2.1930225513415733,0.1538461538461538,13.0,1.2,4.7,0.87,175.0,2.0,7.0,-5.5274863,78.0,1.0,2.0,-2.3601682,1.0,-1.3668993,13.7,,
2222,2022,6,4.726825396825397,19.047619047619047,2.6512222222222217,21,63,3.0,0,90.4402384059317,-29.44023840593169,-1.472011920296585,0.2,21.0,1.2,1.8,0.82,243.0,1.0,11.0,8.719791,75.0,0.0,7.0,-3.0072753,7.0,-1.3316796,6.300000000000001,,
2224,2022,6,3.4383720930232564,50.0,2.62375,12,43,3.583333333333333,1,46.71609652263918,-3.7160965226391767,-0.3096747102199313,0.5,12.0,1.8,1.8,0.71,253.0,1.0,16.0,3.050175,111.0,2.0,5.0,-2.5581448,2.0,0.14376742,10.3,,
2225,2022,6,3.0692424242424248,6.666666666666667,2.449142857142857,15,66,4.4,0,75.54922431389048,-9.549224313890477,-0.6366149542593651,0.4,15.0,1.9,2.5,0.47,188.0,1.0,8.0,-6.8266425,98.0,0.0,3.0,-1.5991793,2.0,-1.1938642,6.6000000000000005,,
2226,2022,6,3.7705633802816902,33.33333333333333,2.7812500000000004,18,71,3.9444444444444446,1,71.8423474363441,-0.8423474363440988,-0.0467970797968943,0.3888888888888889,18.0,2.6,1.3,0.62,155.0,2.0,9.0,3.237878,136.0,1.0,9.0,-4.443562,4.0,-0.035260804,13.1,,
2227,2022,6,3.312173913043478,30.76923076923077,2.897307692307692,13,69,5.307692307692308,0,51.9410206003889,17.058979399611097,1.312229184585469,0.6153846153846154,13.0,3.5,1.8,0.86,119.0,0.0,5.0,-12.947534,93.0,0.0,3.0,-2.174939,2.0,-1.4046261,6.9,,
2231,2022,6,3.53329411764706,5.88235294117647,2.9044,17,85,5.0,0,93.58950073133865,-15.589500731338646,-0.9743437957086654,0.3125,17.0,3.6,1.4,0.86,329.0,3.0,18.0,11.160207,125.0,0.0,7.0,-6.123832,3.0,-1.688569,8.5,,
2234,2022,6,4.160847457627119,62.5,2.8985625,16,59,3.6875,0,52.89264888349584,6.107351116504162,0.3817094447815101,0.5,16.0,1.9,1.8,0.34,129.0,2.0,7.0,5.2091427,168.0,1.0,10.0,1.6415873,3.0,0.67483056,5.9,,
2235,2022,6,3.586120689655172,10.0,3.299,20,116,5.8,1,100.01964970223062,18.980350297769377,0.9989658051457568,0.3684210526315789,20.0,4.4,1.4,0.67,110.0,0.0,4.0,-3.8183498,179.0,2.0,9.0,3.4770987,6.0,3.4451897,17.6,,
2239,2022,7,2.6194565217391306,8.333333333333332,2.8108181818181817,12,92,7.666666666666667,1,47.84277459554796,35.15722540445204,3.1961114004047317,0.4545454545454545,12.0,1.8,5.8,0.73,204.0,1.0,9.0,1.7994734,137.0,2.0,9.0,3.2776806,4.0,6.0917654,15.2,,
2241,2022,7,34.872,27.27272727272727,3.553857142857143,11,5,0.4545454545454545,0,28.54791573102712,-23.54791573102712,-2.1407196119115564,0.0909090909090909,11.0,0.2,0.3,0.27,120.0,0.0,5.0,-4.2712626,160.0,2.0,11.0,-0.20492792,0.0,-6.379845,0.5,,
2249,2022,7,4.720461538461538,47.05882352941176,2.6984666666666666,17,65,3.823529411764706,0,87.16469003687713,-22.164690036877133,-1.3038052962868902,0.2352941176470588,17.0,2.7,1.1,0.77,257.0,1.0,14.0,-5.8204556,95.0,0.0,4.0,-1.011361,2.0,-3.245643,6.5,,
2250,2022,7,6.909655172413794,15.384615384615383,2.813692307692308,13,29,2.230769230769231,0,51.95701507784958,-22.957015077849583,-1.7659242367576602,0.3076923076923077,13.0,1.5,0.8,0.73,121.0,0.0,5.0,-10.71221,155.0,1.0,4.0,3.4423583,1.0,-3.053453,2.9000000000000004,,
2251,2022,7,6.909655172413794,15.384615384615383,2.813692307692308,13,29,2.230769230769231,0,51.95701507784958,-22.957015077849583,-1.7659242367576602,0.3076923076923077,13.0,1.5,0.8,0.0,121.0,0.0,5.0,-10.71221,155.0,1.0,4.0,3.4423583,1.0,-3.053453,2.9000000000000004,,
2253,2022,7,3.9186206896551714,29.411764705882355,2.614875,17,58,3.411764705882353,1,61.61338868681688,-3.613388686816876,-0.2125522756951103,0.4117647058823529,17.0,3.0,0.4,0.72,481.0,3.0,22.0,27.02564,78.0,2.0,5.0,-5.1661634,3.0,-1.249241,11.8,,
2256,2022,7,3.8452631578947374,33.33333333333333,2.271214285714286,15,57,3.8,2,78.98953231202921,-21.98953231202921,-1.4659688208019477,0.3333333333333333,15.0,3.2,0.6,0.49,207.0,1.0,10.0,9.683366,139.0,2.0,8.0,-4.753874,6.0,-0.5443172,17.7,,
2257,2022,7,3.52084745762712,0.0,2.9039,10,59,5.9,0,42.036815727751055,16.963184272248945,1.6963184272248946,0.4,10.0,3.2,2.7,0.39,201.0,2.0,11.0,-1.0927044,166.0,0.0,8.0,-3.096497,3.0,1.1982166,5.9,,
2261,2022,7,5.463939393939395,0.0,2.903,11,33,3.0,0,57.515520598248095,-29.51552059824809,-2.951552059824809,0.1,11.0,2.5,0.5,0.51,225.0,0.0,10.0,-12.780682,105.0,1.0,7.0,0.48080498,1.0,-1.8524555,3.3000000000000003,,
2263,2022,8,6.135094339622641,20.0,2.6998125,20,53,2.65,1,68.10280986625487,-15.102809866254873,-0.7551404933127437,0.25,20.0,1.5,1.2,0.8,176.0,0.0,9.0,0.10138624,78.0,1.0,4.0,-6.619709,4.0,-3.6011956,11.3,,
2265,2022,8,3.2222881355932205,23.07692307692308,2.62772,26,118,4.538461538461538,3,118.630604285584,-0.6306042855839991,-0.0242540109839999,0.4615384615384615,26.0,3.1,1.4,0.68,317.0,1.0,12.0,1.353894,169.0,3.0,10.0,4.4086795,9.0,6.6065564,29.8,,
2267,2022,8,2.8261538461538462,5.0,2.886578947368421,20,143,7.15,0,136.83414270454594,6.16585729545406,0.308292864772703,0.45,20.0,4.8,2.4,0.67,203.0,2.0,8.0,-1.4000275,208.0,0.0,12.0,5.258156,7.0,2.6954813,14.3,,
2268,2022,8,2.9611940298507458,21.428571428571427,2.670583333333333,14,67,4.785714285714286,0,50.54746468076127,16.452535319238727,1.1751810942313377,0.5,14.0,3.5,1.3,0.75,218.0,2.0,8.0,0.61061764,153.0,1.0,9.0,5.9671545,3.0,-2.2049081,6.7,,
2269,2022,8,4.158906249999999,42.85714285714285,2.691666666666667,14,64,4.571428571428571,0,67.2194308387805,-3.2194308387804966,-0.2299593456271783,0.3571428571428571,14.0,3.7,0.9,0.65,382.0,3.0,18.0,25.073343,107.0,1.0,8.0,-0.58247006,4.0,-0.12791985,6.4,,
2270,2022,8,3.9610869565217386,42.85714285714285,2.779642857142857,14,46,3.2857142857142856,1,49.26727711557088,-5.267277115570877,-0.4051751627362213,0.4615384615384615,14.0,1.3,2.0,0.44,252.0,1.0,11.0,2.6831756,101.0,2.0,7.0,-1.5747397,2.0,-3.821845,10.6,,
2271,2022,8,2.314503816793893,28.57142857142857,2.874538461538461,14,131,9.357142857142858,3,60.991548971684,70.008451028316,5.000603644879715,0.5,14.0,4.0,5.4,0.53,250.0,2.0,15.0,14.725687,200.0,4.0,9.0,9.843254,6.0,8.025233,31.1,,
2272,2022,8,3.7596774193548392,22.22222222222222,2.2766470588235297,18,62,3.4444444444444446,1,73.98528819569889,-11.985288195698883,-0.6658493442054936,0.2222222222222222,18.0,1.6,1.9,0.72,231.0,2.0,12.0,9.437102,136.0,1.0,9.0,-0.20470774,4.0,-1.2073647,12.2,,
2274,2022,8,3.6870212765957446,55.55555555555556,2.879117647058824,18,94,5.222222222222222,1,69.2605982033509,24.739401796649105,1.3744112109249502,0.2777777777777778,18.0,3.4,1.8,0.81,269.0,3.0,12.0,18.32095,111.0,1.0,8.0,-0.5685311,5.0,-1.2199535,15.4,,
2275,2022,8,3.1540789473684208,31.25,2.7342666666666675,16,76,4.75,0,59.94334567731812,16.05665432268188,1.0035408951676177,0.3125,16.0,3.2,1.6,0.69,201.0,0.0,8.0,1.2021074,135.0,1.0,5.0,-8.945581,2.0,-9.208488,7.6,,
2278,2022,8,4.686216216216216,0.0,2.8774444444444445,11,37,3.363636363636364,0,36.557594390821706,0.4424056091782944,0.0402186917434813,0.4545454545454545,11.0,1.8,1.5,0.41,194.0,1.0,9.0,-7.0442376,127.0,0.0,8.0,-2.9344416,3.0,-2.9001396,3.7,,
2279,2022,8,3.383406593406593,37.5,2.8636875,16,91,5.6875,0,58.10081274366627,32.89918725633373,2.0561992035208583,0.6875,16.0,2.4,3.3,0.36,253.0,3.0,14.0,6.234059,167.0,0.0,7.0,-3.9211676,3.0,1.83935,9.1,,
2280,2022,8,4.399047619047619,9.090909090909092,2.790111111111111,11,42,3.8181818181818175,0,53.93875018481217,-11.938750184812172,-1.0853409258920157,0.2727272727272727,11.0,1.4,2.5,0.46,278.0,1.0,12.0,8.892021,172.0,3.0,12.0,0.26361156,2.0,-0.5596706,4.2,,
2281,2022,8,3.301616161616161,18.75,3.0192,16,99,6.1875,1,74.58293541027219,24.41706458972781,1.5260665368579884,0.375,16.0,4.8,1.4,0.28,156.0,2.0,4.0,-3.0811152,240.0,2.0,15.0,11.495527,3.0,1.1874276,15.9,,
2284,2022,8,2.9690769230769227,36.36363636363637,3.0087,11,65,5.909090909090909,0,41.39829676253339,23.60170323746661,2.1456093852242373,0.5454545454545454,11.0,1.6,4.3,0.21,238.0,2.0,15.0,0.8943504,231.0,1.0,11.0,7.7250204,4.0,1.7245944,6.5,,
2286,2022,8,4.138613861386139,52.17391304347826,3.188363636363636,23,101,4.391304347826087,2,93.20611239724714,7.793887602752861,0.3388646783805591,0.4347826086956521,23.0,2.6,1.8,0.51,278.0,1.0,12.0,8.892021,172.0,3.0,12.0,0.26361156,5.0,2.8464193,22.1,,
2287,2022,9,4.613617021276596,35.714285714285715,2.710461538461539,14,47,3.357142857142857,1,52.21560091816128,-5.215600918161279,-0.3725429227258056,0.5,14.0,2.7,0.6,0.68,245.0,1.0,16.0,4.978716,91.0,1.0,3.0,-2.9084916,1.0,-1.9684297,10.7,,
2290,2022,9,5.851666666666667,28.57142857142857,2.9119230769230766,14,36,2.571428571428572,0,64.95471076507087,-28.95471076507087,-2.0681936260764906,0.1428571428571428,14.0,1.1,1.5,0.7,123.0,3.0,7.0,-0.629558,252.0,1.0,15.0,12.249899,2.0,-3.939122,3.6,,
2293,2022,9,4.288409090909091,38.46153846153847,2.4175833333333334,13,44,3.3846153846153846,2,48.93468770221554,-4.934687702215541,-0.3795913617088878,0.5384615384615384,13.0,3.0,0.4,0.39,129.0,0.0,7.0,-0.44220906,201.0,2.0,12.0,8.990943,4.0,3.077438,16.4,,
2295,2022,9,12.815555555555555,30.0,2.7791428571428574,10,9,0.9,0,27.56519599306313,-18.56519599306313,-1.8565195993063133,0.1,10.0,0.4,0.5,0.27,147.0,1.0,6.0,-8.348341,70.0,0.0,5.0,-6.819194,0.0,-5.491076,0.9,,
2298,2022,9,2.9365359477124184,40.909090909090914,2.601047619047619,22,153,6.954545454545454,4,82.10308764677085,70.89691235322915,3.22258692514678,0.7727272727272727,22.0,3.1,3.8,0.65,228.0,1.0,10.0,10.0494375,241.0,5.0,19.0,16.982279,12.0,11.266834,39.3,,
2299,2022,9,3.3258928571428577,8.333333333333332,2.7364166666666665,12,56,4.666666666666667,0,57.56570241447456,-1.5657024144745575,-0.1304752012062131,0.25,12.0,3.3,1.4,0.49,165.0,1.0,6.0,-4.6822386,68.0,0.0,3.0,-5.50384,2.0,-0.21125466,5.6000000000000005,,
2300,2022,9,3.5621052631578944,0.0,2.951545454545455,12,76,6.333333333333333,1,40.75148950401268,35.248510495987325,2.9373758746656105,0.5833333333333334,12.0,3.7,2.7,0.52,154.0,1.0,9.0,-1.7840264,174.0,1.0,11.0,2.305575,4.0,0.73856324,13.6,,
2301,2022,9,3.5621052631578944,0.0,2.951545454545455,12,76,6.333333333333333,1,40.75148950401268,35.248510495987325,2.9373758746656105,0.5833333333333334,12.0,3.7,2.7,0.0,154.0,1.0,9.0,-1.7840264,174.0,1.0,11.0,2.305575,4.0,0.73856324,13.6,,
2302,2022,9,6.098260869565218,18.181818181818183,2.8885454545454547,11,23,2.090909090909091,0,45.29383436672467,-22.293834366724667,-2.026712215156788,0.0909090909090909,11.0,1.6,0.5,0.63,103.0,0.0,3.0,-29.429152,78.0,0.0,4.0,-8.481633,1.0,-6.6244407,2.3000000000000003,,
2303,2022,9,2.3231313131313134,10.0,2.7036,10,99,9.9,0,43.45009255426297,55.54990744573703,5.554990744573702,0.7,10.0,6.2,3.7,0.38,129.0,0.0,7.0,-0.44220906,201.0,2.0,12.0,8.990943,4.0,5.2047935,9.9,,
2305,2022,9,4.243763440860215,25.0,2.890142857142857,24,93,3.875,2,99.8078684331776,-6.807868433177603,-0.2836611847157335,0.375,24.0,1.9,2.0,0.68,133.0,1.0,7.0,4.4591837,188.0,2.0,14.0,5.812781,6.0,-0.75802416,21.3,,
2306,2022,9,3.7445,6.666666666666667,2.780583333333334,15,60,4.0,0,61.1197123671444,-1.1197123671444018,-0.0746474911429601,0.5333333333333333,15.0,2.6,1.4,0.73,147.0,1.0,6.0,-8.348341,70.0,0.0,5.0,-6.819194,4.0,-1.2789271,6.0,,
2307,2022,9,4.171458333333334,0.0,2.961666666666666,13,48,3.692307692307693,0,46.7513384136516,-3.7513384136516015,-0.3126115344709668,0.3333333333333333,13.0,2.9,0.8,0.4,154.0,1.0,9.0,-1.7840264,174.0,1.0,11.0,2.305575,3.0,-1.1995469,4.800000000000001,,
2309,2022,10,2.915393258426966,27.77777777777778,2.6054117647058823,18,89,4.944444444444445,0,75.60831493648688,13.391685063513124,0.7439825035285068,0.4444444444444444,18.0,3.0,1.9,0.35,240.0,0.0,10.0,10.099976,157.0,2.0,12.0,-2.0161235,6.0,0.90180147,8.9,,
2310,2022,10,3.476190476190475,22.727272727272727,2.748380952380953,22,105,4.7727272727272725,0,72.57193726995368,32.42806273004632,1.474002851365742,0.3636363636363636,22.0,3.0,1.8,0.64,258.0,2.0,15.0,10.582436,161.0,1.0,10.0,-2.2355516,7.0,-0.25949758,10.5,,
2315,2022,10,3.4114035087719303,35.714285714285715,2.7415714285714285,14,57,4.071428571428571,1,54.22153819820717,0.7784618017928295,0.0598816770609868,0.3846153846153846,14.0,2.9,1.1,0.29,258.0,2.0,15.0,10.582436,161.0,1.0,10.0,-2.2355516,3.0,1.6919112,11.7,,
2319,2022,10,3.19421052631579,60.0,3.0344,10,57,5.7,0,40.63863142857319,16.36136857142681,1.6361368571426809,0.6,10.0,3.3,2.4,0.38,167.0,2.0,6.0,-3.748562,258.0,2.0,12.0,8.061133,2.0,0.8644368,5.7,,
2320,2022,10,4.08,9.090909090909092,2.5763333333333334,11,45,4.090909090909091,0,55.08716107930984,-10.087161079309844,-0.9170146435736222,0.4545454545454545,11.0,3.1,1.0,0.78,259.0,2.0,14.0,7.0334997,75.0,0.0,3.0,-1.666737,2.0,-0.761453,4.5,,
2325,2022,10,5.906315789473683,21.428571428571427,2.8802727272727275,14,38,2.7142857142857144,1,47.2093690210027,-9.2093690210027,-0.6578120729287643,0.2142857142857142,14.0,1.6,1.1,0.65,240.0,0.0,10.0,10.099976,157.0,2.0,12.0,-2.0161235,3.0,-2.8698776,9.8,,
2332,2022,11,3.9585245901639343,0.0,2.855214285714286,14,61,4.357142857142857,0,72.84208008878456,-11.842080088784556,-0.8458628634846111,0.2857142857142857,14.0,2.2,2.1,0.39,223.0,2.0,10.0,0.10002375,148.0,0.0,7.0,-0.100433946,3.0,1.3208053,6.1000000000000005,,
2334,2022,11,2.842093023255814,45.45454545454545,2.9587,11,86,7.818181818181818,0,58.73796868871098,27.26203131128902,2.4783664828444567,0.4545454545454545,11.0,5.8,2.0,0.25,197.0,1.0,9.0,6.9557314,171.0,1.0,12.0,1.1328137,4.0,2.915738,8.6,,
2337,2022,11,3.9788095238095247,0.0,2.7465454545454544,12,42,3.5,0,46.84635903172307,-4.846359031723068,-0.403863252643589,0.4166666666666667,12.0,2.0,1.5,0.7,274.0,3.0,14.0,9.059846,88.0,0.0,4.0,-5.068473,2.0,-2.8433714,4.2,,
2339,2022,11,3.779156626506024,21.052631578947366,2.8009444444444447,19,83,4.368421052631579,1,76.29894114036182,-2.298941140361819,-0.1277189522423233,0.3888888888888889,19.0,2.9,1.4,0.69,280.0,2.0,12.0,6.7379074,115.0,1.0,9.0,3.7886493,3.0,0.13781328,14.3,,
2346,2022,11,7.500769230769231,6.666666666666667,2.85,15,26,1.7333333333333334,0,57.0624555740316,-31.0624555740316,-2.0708303716021064,0.1333333333333333,15.0,1.3,0.5,0.78,246.0,0.0,8.0,-1.2873394,99.0,0.0,5.0,-6.437141,1.0,-8.607989,2.6,,
2350,2022,11,4.384444444444445,38.88888888888889,3.0200588235294115,18,72,4.0,0,80.96763036116914,-10.967630361169142,-0.6451547271275966,0.3529411764705882,18.0,2.4,1.6,0.68,191.0,0.0,10.0,1.1429917,153.0,1.0,9.0,-5.4209414,3.0,-4.8582244,7.2,,
2355,2022,11,4.291956521739131,10.0,3.200375,10,46,4.6,0,40.62668936443196,5.373310635568039,0.5373310635568039,0.3,10.0,3.9,0.7,0.51,209.0,0.0,9.0,-5.4571557,115.0,1.0,10.0,-2.221154,1.0,-1.3507084,4.6000000000000005,,
2357,2022,11,13.641250000000005,10.0,2.686857142857143,10,8,0.8,0,34.02089039599254,-26.020890395992534,-2.602089039599254,0.0,10.0,0.3,0.5,0.77,169.0,0.0,6.0,-18.637283,21.0,1.0,4.0,-2.6250699,1.0,-6.2591314,0.8,,
2360,2022,12,5.327441860465116,8.333333333333332,2.994272727272727,12,43,3.583333333333333,0,56.69184657385641,-16.69184657385641,-1.51744059762331,0.1818181818181818,12.0,2.1,1.5,0.71,253.0,3.0,12.0,7.5430236,106.0,1.0,5.0,1.5448775,2.0,-4.1743493,4.3,,
2362,2022,12,4.156875,42.85714285714285,3.225090909090909,14,64,4.571428571428571,0,62.22211383487621,1.777886165123796,0.126991868937414,0.2857142857142857,14.0,4.1,0.4,0.9,246.0,2.0,9.0,-1.7076085,96.0,0.0,5.0,-0.4923458,2.0,-3.7852998,6.4,,
2368,2022,12,4.086538461538462,43.75,2.672230769230769,16,52,3.25,1,57.9150197231343,-5.9150197231343,-0.3696887326958937,0.4375,16.0,1.8,1.5,0.5,254.0,1.0,10.0,6.996962,162.0,1.0,13.0,-0.44287896,6.0,-5.061034,11.2,,
2369,2022,12,3.1062831858407067,41.66666666666667,2.430130434782609,24,113,4.708333333333333,0,89.56767914027334,23.43232085972666,0.9763467024886108,0.5,24.0,2.1,2.6,0.53,164.0,1.0,9.0,5.2226505,185.0,1.0,10.0,-2.7516284,5.0,-0.63611513,11.3,,
2370,2022,12,6.378928571428572,25.0,2.759333333333333,12,28,2.333333333333333,0,40.33914195716505,-12.339141957165047,-1.028261829763754,0.4166666666666667,12.0,0.7,1.7,0.78,321.0,3.0,16.0,13.8015375,38.0,0.0,1.0,-11.861077,1.0,-5.380816,2.8000000000000003,,
2375,2022,12,4.582,0.0,2.629,11,35,3.1818181818181817,0,65.35399580334469,-30.353995803344688,-2.759454163940426,0.0909090909090909,11.0,2.0,1.2,0.7,106.0,1.0,8.0,-10.329342,116.0,0.0,5.0,-1.9509265,1.0,-2.3560646,3.5,,
2378,2022,12,4.047846153846153,29.411764705882355,2.499375,17,65,3.823529411764706,0,77.13867593243137,-12.138675932431369,-0.714039760731257,0.4117647058823529,17.0,3.1,0.8,0.42,164.0,1.0,9.0,5.2226505,185.0,1.0,10.0,-2.7516284,3.0,-1.7444061,6.5,,
2383,2022,12,3.5865,20.0,3.2229130434782607,25,120,4.8,0,95.0507783333992,24.949221666600792,0.9979688666640316,0.52,25.0,3.4,1.4,0.97,191.0,2.0,10.0,7.6762686,181.0,1.0,9.0,-3.9604125,5.0,-7.239955,12.0,,
2387,2022,13,4.237297297297297,0.0,2.9595,10,37,3.7,0,49.37705034054499,-12.37705034054499,-1.237705034054499,0.1,10.0,1.9,1.8,0.48,367.0,3.0,18.0,10.561478,90.0,0.0,5.0,-3.57332,1.0,-0.7588133,3.7,,
2391,2022,13,3.10390625,7.142857142857142,2.640571428571429,14,64,4.571428571428571,0,64.70602825566223,-2.7060282556622326,-0.2081560196663255,0.3846153846153846,14.0,2.4,2.1,0.43,223.0,2.0,15.0,11.751594,132.0,1.0,6.0,-2.6205187,2.0,-1.4950327,6.4,,
2392,2022,13,3.888780487804878,4.761904761904762,2.637222222222222,21,82,3.9047619047619047,0,71.58095284623163,10.419047153768377,0.4961451025603988,0.3809523809523809,21.0,0.6,3.3,0.82,233.0,2.0,12.0,-8.118598,106.0,0.0,5.0,-4.993293,3.0,-3.775716,8.200000000000001,,
2397,2022,13,3.7307843137254895,15.384615384615383,2.5075454545454545,13,51,3.923076923076923,1,40.171903176094574,10.828096823905426,0.832930524915802,0.4615384615384615,13.0,2.4,1.5,0.44,223.0,2.0,15.0,11.751594,132.0,1.0,6.0,-2.6205187,3.0,1.6639519,11.1,,
2399,2022,13,7.543461538461538,8.333333333333332,3.183666666666667,12,26,2.1666666666666665,0,44.33243869219098,-18.332438692190983,-1.5277032243492483,0.25,12.0,0.9,1.3,0.59,250.0,1.0,12.0,5.166168,66.0,0.0,1.0,-6.842519,0.0,-4.452883,2.6,,
2400,2022,13,3.659,63.63636363636363,2.795777777777777,11,60,5.454545454545454,0,47.63971082394366,7.360289176056341,0.736028917605634,0.4,11.0,3.3,2.2,0.46,167.0,1.0,9.0,-4.9903703,146.0,0.0,8.0,4.525125,4.0,0.5898122,6.0,,
2402,2022,13,3.1820408163265306,0.0,2.558333333333333,10,49,4.9,0,46.01668067360979,2.983319326390209,0.2983319326390209,0.7,10.0,3.0,1.9,0.6,281.0,2.0,19.0,0.43490684,76.0,0.0,4.0,-1.0273808,4.0,1.3144289,4.9,,
2404,2022,13,4.708253968253968,16.666666666666664,2.833714285714286,18,63,3.5,1,60.65697490057276,2.343025099427237,0.1301680610792909,0.2222222222222222,18.0,2.4,1.1,0.88,200.0,1.0,9.0,-2.2639117,134.0,1.0,10.0,-3.9433815,4.0,-2.701088,12.3,,
2405,2022,13,3.254528301886792,4.761904761904762,2.3906,21,106,5.047619047619048,0,98.96679999893614,5.033200001063861,0.251660000053193,0.5,21.0,2.6,2.4,0.83,286.0,2.0,15.0,19.753414,152.0,1.0,8.0,-6.657005,4.0,0.21675745,10.6,,
2406,2022,13,3.806393442622951,21.428571428571427,2.404230769230769,14,61,4.357142857142857,1,75.16690348215374,-14.166903482153742,-1.011921677296696,0.5,14.0,3.1,1.2,0.77,254.0,0.0,8.0,4.416044,155.0,2.0,7.0,6.697766,4.0,1.9180316,12.1,,
2408,2022,13,3.63826923076923,70.0,2.9816,10,52,5.2,0,49.68644135228381,-0.6864413522838078,-0.0762712613648675,0.2222222222222222,10.0,2.2,3.0,0.52,167.0,1.0,9.0,-4.9903703,146.0,0.0,8.0,4.525125,3.0,2.7503479,5.2,,
2410,2022,13,4.87468085106383,23.52941176470588,2.827125,17,47,2.764705882352941,0,59.9766831829437,-12.976683182943702,-0.7633343048790413,0.4117647058823529,17.0,1.8,0.9,0.68,189.0,0.0,7.0,0.7976541,88.0,0.0,4.0,-7.824521,1.0,-4.823552,4.7,,
2411,2022,13,3.898548387096775,7.142857142857142,2.846,14,62,4.428571428571429,1,58.34085860350436,0.6591413964956416,0.0507031843458185,0.4615384615384615,14.0,3.9,0.5,0.51,340.0,2.0,21.0,21.616482,100.0,2.0,8.0,-4.4709806,2.0,0.6233919,12.2,,
2415,2022,13,3.2962962962962963,0.0,2.616888888888889,10,54,5.4,0,40.8681516745332,7.131848325466805,0.7924275917185339,0.5555555555555556,10.0,1.4,4.0,0.98,195.0,1.0,7.0,0.76935333,60.0,0.0,5.0,-2.0915587,4.0,0.651521,5.4,,
2423,2022,14,3.2604545454545453,30.76923076923077,2.8303333333333334,13,66,5.076923076923077,0,59.867870451485246,6.132129548514754,0.4717022729626734,0.5384615384615384,13.0,3.5,1.6,0.34,104.0,0.0,5.0,0.24096036,215.0,1.0,12.0,2.6267505,5.0,-0.33806756,6.6000000000000005,,
2424,2022,14,4.701153846153845,40.909090909090914,2.6915,22,78,3.5454545454545454,1,84.85823315250302,-6.8582331525030185,-0.311737870568319,0.3636363636363636,22.0,1.6,1.9,0.55,213.0,1.0,10.0,7.2852526,114.0,1.0,6.0,-19.098469,4.0,-10.704092,13.8,,
